Index,Date,Hour,PMIS - Total Customer Throughput (Unadjusted),Week Number,Weekday
578,2015-02-17,06:00:00,19,8,Tuesday
579,2015-02-17,07:00:00,27,8,Tuesday
580,2015-02-17,08:00:00,34,8,Tuesday
581,2015-02-17,09:00:00,67,8,Tuesday
582,2015-02-17,10:00:00,82,8,Tuesday
583,2015-02-17,11:00:00,61,8,Tuesday
584,2015-02-17,12:00:00,58,8,Tuesday
585,2015-02-17,13:00:00,157,8,Tuesday
586,2015-02-17,14:00:00,55,8,Tuesday
587,2015-02-17,15:00:00,43,8,Tuesday
588,2015-02-17,16:00:00,28,8,Tuesday
589,2015-02-17,17:00:00,86,8,Tuesday
590,2015-02-17,18:00:00,97,8,Tuesday
591,2015-02-17,19:00:00,94,8,Tuesday
592,2015-02-17,20:00:00,123,8,Tuesday
593,2015-02-17,21:00:00,151,8,Tuesday
594,2015-02-18,06:00:00,2,8,Wednesday
595,2015-02-18,07:00:00,14,8,Wednesday
596,2015-02-18,08:00:00,58,8,Wednesday
597,2015-02-18,09:00:00,70,8,Wednesday
598,2015-02-18,10:00:00,74,8,Wednesday
599,2015-02-18,11:00:00,31,8,Wednesday
600,2015-02-18,12:00:00,68,8,Wednesday
601,2015-02-18,13:00:00,132,8,Wednesday
602,2015-02-18,14:00:00,103,8,Wednesday
603,2015-02-18,15:00:00,57,8,Wednesday
604,2015-02-18,16:00:00,39,8,Wednesday
605,2015-02-18,17:00:00,68,8,Wednesday
606,2015-02-18,18:00:00,54,8,Wednesday
607,2015-02-18,19:00:00,90,8,Wednesday
608,2015-02-18,20:00:00,184,8,Wednesday
609,2015-02-18,21:00:00,164,8,Wednesday
610,2015-02-19,06:00:00,55,8,Thursday
611,2015-02-19,07:00:00,21,8,Thursday
612,2015-02-19,08:00:00,58,8,Thursday
613,2015-02-19,09:00:00,85,8,Thursday
614,2015-02-19,10:00:00,79,8,Thursday
615,2015-02-19,11:00:00,46,8,Thursday
616,2015-02-19,12:00:00,70,8,Thursday
617,2015-02-19,13:00:00,98,8,Thursday
618,2015-02-19,14:00:00,106,8,Thursday
619,2015-02-19,15:00:00,42,8,Thursday
620,2015-02-19,16:00:00,23,8,Thursday
621,2015-02-19,17:00:00,42,8,Thursday
622,2015-02-19,18:00:00,70,8,Thursday
623,2015-02-19,19:00:00,121,8,Thursday
624,2015-02-19,20:00:00,100,8,Thursday
625,2015-02-19,21:00:00,104,8,Thursday
626,2015-02-20,06:00:00,11,8,Friday
627,2015-02-20,07:00:00,14,8,Friday
628,2015-02-20,08:00:00,69,8,Friday
629,2015-02-20,09:00:00,112,8,Friday
630,2015-02-20,10:00:00,56,8,Friday
631,2015-02-20,11:00:00,62,8,Friday
632,2015-02-20,12:00:00,70,8,Friday
633,2015-02-20,13:00:00,116,8,Friday
634,2015-02-20,14:00:00,129,8,Friday
635,2015-02-20,15:00:00,73,8,Friday
636,2015-02-20,16:00:00,46,8,Friday
637,2015-02-20,17:00:00,47,8,Friday
638,2015-02-20,18:00:00,83,8,Friday
639,2015-02-20,19:00:00,131,8,Friday
640,2015-02-20,20:00:00,135,8,Friday
641,2015-02-20,21:00:00,127,8,Friday
642,2015-02-21,06:00:00,35,8,Saturday
643,2015-02-21,07:00:00,19,8,Saturday
644,2015-02-21,08:00:00,45,8,Saturday
645,2015-02-21,09:00:00,49,8,Saturday
646,2015-02-21,10:00:00,39,8,Saturday
647,2015-02-21,11:00:00,32,8,Saturday
648,2015-02-21,12:00:00,88,8,Saturday
649,2015-02-21,13:00:00,141,8,Saturday
650,2015-02-21,14:00:00,82,8,Saturday
651,2015-02-21,15:00:00,45,8,Saturday
652,2015-02-21,16:00:00,61,8,Saturday
653,2015-02-21,17:00:00,65,8,Saturday
654,2015-02-21,18:00:00,95,8,Saturday
655,2015-02-21,19:00:00,106,8,Saturday
656,2015-02-21,20:00:00,161,8,Saturday
657,2015-02-21,21:00:00,129,8,Saturday
658,2015-02-22,06:00:00,0,8,Sunday
659,2015-02-22,07:00:00,52,8,Sunday
660,2015-02-22,08:00:00,66,8,Sunday
661,2015-02-22,09:00:00,76,8,Sunday
662,2015-02-22,10:00:00,62,8,Sunday
663,2015-02-22,11:00:00,48,8,Sunday
664,2015-02-22,12:00:00,110,8,Sunday
665,2015-02-22,13:00:00,83,8,Sunday
666,2015-02-22,14:00:00,78,8,Sunday
667,2015-02-22,15:00:00,81,8,Sunday
668,2015-02-22,16:00:00,63,8,Sunday
669,2015-02-22,17:00:00,125,8,Sunday
670,2015-02-22,18:00:00,53,8,Sunday
671,2015-02-22,19:00:00,141,8,Sunday
672,2015-02-22,20:00:00,125,8,Sunday
673,2015-02-22,21:00:00,95,8,Sunday
674,2015-02-23,06:00:00,21,9,Monday
675,2015-02-23,07:00:00,18,9,Monday
676,2015-02-23,08:00:00,38,9,Monday
677,2015-02-23,09:00:00,113,9,Monday
678,2015-02-23,10:00:00,60,9,Monday
679,2015-02-23,11:00:00,61,9,Monday
680,2015-02-23,12:00:00,95,9,Monday
681,2015-02-23,13:00:00,190,9,Monday
682,2015-02-23,14:00:00,119,9,Monday
683,2015-02-23,15:00:00,40,9,Monday
684,2015-02-23,16:00:00,40,9,Monday
685,2015-02-23,17:00:00,49,9,Monday
686,2015-02-23,18:00:00,68,9,Monday
687,2015-02-23,19:00:00,91,9,Monday
688,2015-02-23,20:00:00,127,9,Monday
689,2015-02-23,21:00:00,137,9,Monday
690,2015-02-24,07:00:00,33,9,Tuesday
691,2015-02-24,08:00:00,33,9,Tuesday
692,2015-02-24,09:00:00,64,9,Tuesday
693,2015-02-24,10:00:00,57,9,Tuesday
694,2015-02-24,11:00:00,98,9,Tuesday
695,2015-02-24,12:00:00,60,9,Tuesday
696,2015-02-24,13:00:00,100,9,Tuesday
697,2015-02-24,14:00:00,99,9,Tuesday
698,2015-02-24,15:00:00,80,9,Tuesday
699,2015-02-24,16:00:00,46,9,Tuesday
700,2015-02-24,17:00:00,87,9,Tuesday
701,2015-02-24,18:00:00,65,9,Tuesday
702,2015-02-24,19:00:00,95,9,Tuesday
703,2015-02-24,20:00:00,162,9,Tuesday
704,2015-02-24,21:00:00,155,9,Tuesday
705,2015-02-25,06:00:00,11,9,Wednesday
706,2015-02-25,07:00:00,15,9,Wednesday
707,2015-02-25,08:00:00,75,9,Wednesday
708,2015-02-25,09:00:00,108,9,Wednesday
709,2015-02-25,10:00:00,108,9,Wednesday
710,2015-02-25,11:00:00,68,9,Wednesday
711,2015-02-25,12:00:00,110,9,Wednesday
712,2015-02-25,13:00:00,145,9,Wednesday
713,2015-02-25,14:00:00,193,9,Wednesday
714,2015-02-25,15:00:00,59,9,Wednesday
715,2015-02-25,16:00:00,92,9,Wednesday
716,2015-02-25,17:00:00,60,9,Wednesday
717,2015-02-25,18:00:00,110,9,Wednesday
718,2015-02-25,19:00:00,110,9,Wednesday
719,2015-02-25,20:00:00,151,9,Wednesday
720,2015-02-25,21:00:00,128,9,Wednesday
721,2015-02-26,06:00:00,8,9,Thursday
722,2015-02-26,07:00:00,25,9,Thursday
723,2015-02-26,08:00:00,45,9,Thursday
724,2015-02-26,09:00:00,73,9,Thursday
725,2015-02-26,10:00:00,56,9,Thursday
726,2015-02-26,11:00:00,76,9,Thursday
727,2015-02-26,12:00:00,116,9,Thursday
728,2015-02-26,13:00:00,123,9,Thursday
729,2015-02-26,14:00:00,126,9,Thursday
730,2015-02-26,15:00:00,37,9,Thursday
731,2015-02-26,16:00:00,31,9,Thursday
732,2015-02-26,17:00:00,30,9,Thursday
733,2015-02-26,18:00:00,77,9,Thursday
734,2015-02-26,19:00:00,79,9,Thursday
735,2015-02-26,20:00:00,152,9,Thursday
736,2015-02-26,21:00:00,132,9,Thursday
737,2015-02-27,06:00:00,33,9,Friday
738,2015-02-27,07:00:00,24,9,Friday
739,2015-02-27,08:00:00,44,9,Friday
740,2015-02-27,09:00:00,81,9,Friday
741,2015-02-27,10:00:00,66,9,Friday
742,2015-02-27,11:00:00,27,9,Friday
743,2015-02-27,12:00:00,97,9,Friday
744,2015-02-27,13:00:00,107,9,Friday
745,2015-02-27,14:00:00,128,9,Friday
746,2015-02-27,15:00:00,41,9,Friday
747,2015-02-27,16:00:00,44,9,Friday
748,2015-02-27,17:00:00,61,9,Friday
749,2015-02-27,18:00:00,55,9,Friday
750,2015-02-27,19:00:00,85,9,Friday
751,2015-02-27,20:00:00,88,9,Friday
752,2015-02-27,21:00:00,72,9,Friday
753,2015-02-28,06:00:00,2,9,Saturday
754,2015-02-28,07:00:00,13,9,Saturday
755,2015-02-28,08:00:00,52,9,Saturday
756,2015-02-28,09:00:00,51,9,Saturday
757,2015-02-28,10:00:00,44,9,Saturday
758,2015-02-28,11:00:00,64,9,Saturday
759,2015-02-28,12:00:00,97,9,Saturday
760,2015-02-28,13:00:00,125,9,Saturday
761,2015-02-28,14:00:00,159,9,Saturday
762,2015-02-28,15:00:00,71,9,Saturday
763,2015-02-28,16:00:00,66,9,Saturday
764,2015-02-28,17:00:00,110,9,Saturday
765,2015-02-28,18:00:00,100,9,Saturday
766,2015-02-28,19:00:00,118,9,Saturday
767,2015-02-28,20:00:00,119,9,Saturday
768,2015-02-28,21:00:00,119,9,Saturday
769,2015-03-01,06:00:00,9,9,Sunday
770,2015-03-01,07:00:00,28,9,Sunday
771,2015-03-01,08:00:00,76,9,Sunday
772,2015-03-01,09:00:00,156,9,Sunday
773,2015-03-01,10:00:00,84,9,Sunday
774,2015-03-01,11:00:00,70,9,Sunday
775,2015-03-01,12:00:00,75,9,Sunday
776,2015-03-01,13:00:00,144,9,Sunday
777,2015-03-01,14:00:00,182,9,Sunday
778,2015-03-01,15:00:00,41,9,Sunday
779,2015-03-01,16:00:00,33,9,Sunday
780,2015-03-01,17:00:00,76,9,Sunday
781,2015-03-01,18:00:00,97,9,Sunday
782,2015-03-01,19:00:00,86,9,Sunday
783,2015-03-01,20:00:00,165,9,Sunday
784,2015-03-01,21:00:00,121,9,Sunday
785,2015-03-02,06:00:00,25,10,Monday
786,2015-03-02,07:00:00,35,10,Monday
787,2015-03-02,08:00:00,60,10,Monday
788,2015-03-02,09:00:00,101,10,Monday
789,2015-03-02,10:00:00,92,10,Monday
790,2015-03-02,11:00:00,91,10,Monday
791,2015-03-02,12:00:00,89,10,Monday
792,2015-03-02,13:00:00,142,10,Monday
793,2015-03-02,14:00:00,147,10,Monday
794,2015-03-02,15:00:00,78,10,Monday
795,2015-03-02,16:00:00,62,10,Monday
796,2015-03-02,17:00:00,93,10,Monday
797,2015-03-02,18:00:00,53,10,Monday
798,2015-03-02,19:00:00,82,10,Monday
799,2015-03-02,20:00:00,139,10,Monday
800,2015-03-02,21:00:00,210,10,Monday
801,2015-03-03,06:00:00,31,10,Tuesday
802,2015-03-03,07:00:00,24,10,Tuesday
803,2015-03-03,08:00:00,91,10,Tuesday
804,2015-03-03,09:00:00,99,10,Tuesday
805,2015-03-03,10:00:00,101,10,Tuesday
806,2015-03-03,11:00:00,72,10,Tuesday
807,2015-03-03,12:00:00,129,10,Tuesday
808,2015-03-03,13:00:00,91,10,Tuesday
809,2015-03-03,14:00:00,139,10,Tuesday
810,2015-03-03,15:00:00,70,10,Tuesday
811,2015-03-03,16:00:00,59,10,Tuesday
812,2015-03-03,17:00:00,76,10,Tuesday
813,2015-03-03,18:00:00,71,10,Tuesday
814,2015-03-03,19:00:00,126,10,Tuesday
815,2015-03-03,20:00:00,153,10,Tuesday
816,2015-03-03,21:00:00,160,10,Tuesday
817,2015-03-04,06:00:00,16,10,Wednesday
818,2015-03-04,07:00:00,23,10,Wednesday
819,2015-03-04,08:00:00,39,10,Wednesday
820,2015-03-04,09:00:00,111,10,Wednesday
821,2015-03-04,10:00:00,105,10,Wednesday
822,2015-03-04,11:00:00,52,10,Wednesday
823,2015-03-04,12:00:00,76,10,Wednesday
824,2015-03-04,13:00:00,150,10,Wednesday
825,2015-03-04,14:00:00,174,10,Wednesday
826,2015-03-04,15:00:00,45,10,Wednesday
827,2015-03-04,16:00:00,89,10,Wednesday
828,2015-03-04,17:00:00,114,10,Wednesday
829,2015-03-04,18:00:00,48,10,Wednesday
830,2015-03-04,19:00:00,63,10,Wednesday
831,2015-03-04,20:00:00,158,10,Wednesday
832,2015-03-04,21:00:00,226,10,Wednesday
833,2015-03-05,06:00:00,16,10,Thursday
834,2015-03-05,07:00:00,44,10,Thursday
835,2015-03-05,08:00:00,53,10,Thursday
836,2015-03-05,09:00:00,119,10,Thursday
837,2015-03-05,10:00:00,110,10,Thursday
838,2015-03-05,11:00:00,73,10,Thursday
839,2015-03-05,12:00:00,135,10,Thursday
840,2015-03-05,13:00:00,142,10,Thursday
841,2015-03-05,14:00:00,92,10,Thursday
842,2015-03-05,15:00:00,46,10,Thursday
843,2015-03-05,16:00:00,43,10,Thursday
844,2015-03-05,17:00:00,71,10,Thursday
845,2015-03-05,18:00:00,77,10,Thursday
846,2015-03-05,19:00:00,148,10,Thursday
847,2015-03-05,20:00:00,145,10,Thursday
848,2015-03-05,21:00:00,190,10,Thursday
849,2015-03-06,06:00:00,32,10,Friday
850,2015-03-06,07:00:00,39,10,Friday
851,2015-03-06,08:00:00,62,10,Friday
852,2015-03-06,09:00:00,85,10,Friday
853,2015-03-06,10:00:00,84,10,Friday
854,2015-03-06,11:00:00,19,10,Friday
855,2015-03-06,12:00:00,81,10,Friday
856,2015-03-06,13:00:00,127,10,Friday
857,2015-03-06,14:00:00,98,10,Friday
858,2015-03-06,15:00:00,73,10,Friday
859,2015-03-06,16:00:00,49,10,Friday
860,2015-03-06,17:00:00,45,10,Friday
861,2015-03-06,18:00:00,48,10,Friday
862,2015-03-06,19:00:00,80,10,Friday
863,2015-03-06,20:00:00,127,10,Friday
864,2015-03-06,21:00:00,109,10,Friday
865,2015-03-07,06:00:00,13,10,Saturday
866,2015-03-07,07:00:00,19,10,Saturday
867,2015-03-07,08:00:00,42,10,Saturday
868,2015-03-07,09:00:00,85,10,Saturday
869,2015-03-07,10:00:00,42,10,Saturday
870,2015-03-07,11:00:00,58,10,Saturday
871,2015-03-07,12:00:00,101,10,Saturday
872,2015-03-07,13:00:00,143,10,Saturday
873,2015-03-07,14:00:00,124,10,Saturday
874,2015-03-07,15:00:00,73,10,Saturday
875,2015-03-07,16:00:00,50,10,Saturday
876,2015-03-07,17:00:00,54,10,Saturday
877,2015-03-07,18:00:00,71,10,Saturday
878,2015-03-07,19:00:00,95,10,Saturday
879,2015-03-07,20:00:00,134,10,Saturday
880,2015-03-07,21:00:00,96,10,Saturday
881,2015-03-08,06:00:00,20,10,Sunday
882,2015-03-08,07:00:00,23,10,Sunday
883,2015-03-08,08:00:00,32,10,Sunday
884,2015-03-08,09:00:00,94,10,Sunday
885,2015-03-08,10:00:00,70,10,Sunday
886,2015-03-08,11:00:00,50,10,Sunday
887,2015-03-08,12:00:00,69,10,Sunday
888,2015-03-08,13:00:00,89,10,Sunday
889,2015-03-08,14:00:00,113,10,Sunday
890,2015-03-08,15:00:00,110,10,Sunday
891,2015-03-08,16:00:00,37,10,Sunday
892,2015-03-08,17:00:00,50,10,Sunday
893,2015-03-08,18:00:00,97,10,Sunday
894,2015-03-08,19:00:00,59,10,Sunday
895,2015-03-08,20:00:00,115,10,Sunday
896,2015-03-08,21:00:00,134,10,Sunday
897,2015-03-09,06:00:00,3,11,Monday
898,2015-03-09,07:00:00,17,11,Monday
899,2015-03-09,08:00:00,35,11,Monday
900,2015-03-09,09:00:00,49,11,Monday
901,2015-03-09,10:00:00,91,11,Monday
902,2015-03-09,11:00:00,72,11,Monday
903,2015-03-09,12:00:00,72,11,Monday
904,2015-03-09,13:00:00,122,11,Monday
905,2015-03-09,14:00:00,108,11,Monday
906,2015-03-09,15:00:00,82,11,Monday
907,2015-03-09,16:00:00,73,11,Monday
908,2015-03-09,17:00:00,41,11,Monday
909,2015-03-09,18:00:00,61,11,Monday
910,2015-03-09,19:00:00,89,11,Monday
911,2015-03-09,20:00:00,134,11,Monday
912,2015-03-09,21:00:00,107,11,Monday
913,2015-03-10,06:00:00,33,11,Tuesday
914,2015-03-10,07:00:00,35,11,Tuesday
915,2015-03-10,08:00:00,22,11,Tuesday
916,2015-03-10,09:00:00,53,11,Tuesday
917,2015-03-10,10:00:00,74,11,Tuesday
918,2015-03-10,11:00:00,70,11,Tuesday
919,2015-03-10,12:00:00,72,11,Tuesday
920,2015-03-10,13:00:00,87,11,Tuesday
921,2015-03-10,14:00:00,99,11,Tuesday
922,2015-03-10,15:00:00,120,11,Tuesday
923,2015-03-10,16:00:00,88,11,Tuesday
924,2015-03-10,17:00:00,80,11,Tuesday
925,2015-03-10,18:00:00,83,11,Tuesday
926,2015-03-10,19:00:00,100,11,Tuesday
927,2015-03-10,20:00:00,147,11,Tuesday
928,2015-03-10,21:00:00,149,11,Tuesday
929,2015-03-11,06:00:00,91,11,Wednesday
930,2015-03-11,07:00:00,32,11,Wednesday
931,2015-03-11,08:00:00,17,11,Wednesday
932,2015-03-11,09:00:00,38,11,Wednesday
933,2015-03-11,10:00:00,65,11,Wednesday
934,2015-03-11,11:00:00,55,11,Wednesday
935,2015-03-11,12:00:00,57,11,Wednesday
936,2015-03-11,13:00:00,67,11,Wednesday
937,2015-03-11,14:00:00,112,11,Wednesday
938,2015-03-11,15:00:00,102,11,Wednesday
939,2015-03-11,16:00:00,93,11,Wednesday
940,2015-03-11,17:00:00,92,11,Wednesday
941,2015-03-11,18:00:00,66,11,Wednesday
942,2015-03-11,19:00:00,82,11,Wednesday
943,2015-03-11,20:00:00,130,11,Wednesday
944,2015-03-11,21:00:00,140,11,Wednesday
945,2015-03-12,06:00:00,28,11,Thursday
946,2015-03-12,07:00:00,24,11,Thursday
947,2015-03-12,08:00:00,46,11,Thursday
948,2015-03-12,09:00:00,71,11,Thursday
949,2015-03-12,10:00:00,90,11,Thursday
950,2015-03-12,11:00:00,58,11,Thursday
951,2015-03-12,12:00:00,31,11,Thursday
952,2015-03-12,13:00:00,87,11,Thursday
953,2015-03-12,14:00:00,116,11,Thursday
954,2015-03-12,15:00:00,137,11,Thursday
955,2015-03-12,16:00:00,64,11,Thursday
956,2015-03-12,17:00:00,69,11,Thursday
957,2015-03-12,18:00:00,78,11,Thursday
958,2015-03-12,19:00:00,77,11,Thursday
959,2015-03-12,20:00:00,179,11,Thursday
960,2015-03-12,21:00:00,103,11,Thursday
961,2015-03-13,06:00:00,6,11,Friday
962,2015-03-13,07:00:00,21,11,Friday
963,2015-03-13,08:00:00,22,11,Friday
964,2015-03-13,09:00:00,52,11,Friday
965,2015-03-13,10:00:00,109,11,Friday
966,2015-03-13,11:00:00,17,11,Friday
967,2015-03-13,12:00:00,14,11,Friday
968,2015-03-13,13:00:00,68,11,Friday
969,2015-03-13,14:00:00,96,11,Friday
970,2015-03-13,15:00:00,113,11,Friday
971,2015-03-13,16:00:00,70,11,Friday
972,2015-03-13,17:00:00,60,11,Friday
973,2015-03-13,18:00:00,43,11,Friday
974,2015-03-13,19:00:00,77,11,Friday
975,2015-03-13,20:00:00,116,11,Friday
976,2015-03-13,21:00:00,115,11,Friday
977,2015-03-14,06:00:00,6,11,Saturday
978,2015-03-14,07:00:00,27,11,Saturday
979,2015-03-14,08:00:00,23,11,Saturday
980,2015-03-14,09:00:00,53,11,Saturday
981,2015-03-14,10:00:00,47,11,Saturday
982,2015-03-14,11:00:00,38,11,Saturday
983,2015-03-14,12:00:00,34,11,Saturday
984,2015-03-14,13:00:00,97,11,Saturday
985,2015-03-14,14:00:00,107,11,Saturday
986,2015-03-14,15:00:00,112,11,Saturday
987,2015-03-14,16:00:00,61,11,Saturday
988,2015-03-14,17:00:00,54,11,Saturday
989,2015-03-14,18:00:00,95,11,Saturday
990,2015-03-14,19:00:00,111,11,Saturday
991,2015-03-14,20:00:00,115,11,Saturday
992,2015-03-14,21:00:00,191,11,Saturday
993,2015-03-15,06:00:00,6,11,Sunday
994,2015-03-15,07:00:00,9,11,Sunday
995,2015-03-15,08:00:00,35,11,Sunday
996,2015-03-15,09:00:00,82,11,Sunday
997,2015-03-15,10:00:00,115,11,Sunday
998,2015-03-15,11:00:00,109,11,Sunday
999,2015-03-15,12:00:00,39,11,Sunday
1000,2015-03-15,13:00:00,110,11,Sunday
1001,2015-03-15,14:00:00,117,11,Sunday
1002,2015-03-15,15:00:00,149,11,Sunday
1003,2015-03-15,16:00:00,88,11,Sunday
1004,2015-03-15,17:00:00,44,11,Sunday
1005,2015-03-15,18:00:00,81,11,Sunday
1006,2015-03-15,19:00:00,88,11,Sunday
1007,2015-03-15,20:00:00,121,11,Sunday
1008,2015-03-15,21:00:00,148,11,Sunday
1009,2015-03-16,06:00:00,9,12,Monday
1010,2015-03-16,07:00:00,46,12,Monday
1011,2015-03-16,08:00:00,44,12,Monday
1012,2015-03-16,09:00:00,65,12,Monday
1013,2015-03-16,10:00:00,110,12,Monday
1014,2015-03-16,11:00:00,111,12,Monday
1015,2015-03-16,12:00:00,66,12,Monday
1016,2015-03-16,13:00:00,168,12,Monday
1017,2015-03-16,14:00:00,111,12,Monday
1018,2015-03-16,15:00:00,121,12,Monday
1019,2015-03-16,16:00:00,97,12,Monday
1020,2015-03-16,17:00:00,63,12,Monday
1021,2015-03-16,18:00:00,60,12,Monday
1022,2015-03-16,19:00:00,91,12,Monday
1023,2015-03-16,20:00:00,126,12,Monday
1024,2015-03-16,21:00:00,176,12,Monday
1025,2015-03-17,06:00:00,7,12,Tuesday
1026,2015-03-17,07:00:00,28,12,Tuesday
1027,2015-03-17,08:00:00,32,12,Tuesday
1028,2015-03-17,09:00:00,80,12,Tuesday
1029,2015-03-17,10:00:00,60,12,Tuesday
1030,2015-03-17,11:00:00,76,12,Tuesday
1031,2015-03-17,12:00:00,44,12,Tuesday
1032,2015-03-17,13:00:00,143,12,Tuesday
1033,2015-03-17,14:00:00,78,12,Tuesday
1034,2015-03-17,15:00:00,97,12,Tuesday
1035,2015-03-17,16:00:00,77,12,Tuesday
1036,2015-03-17,17:00:00,95,12,Tuesday
1037,2015-03-17,18:00:00,60,12,Tuesday
1038,2015-03-17,19:00:00,99,12,Tuesday
1039,2015-03-17,20:00:00,175,12,Tuesday
1040,2015-03-17,21:00:00,163,12,Tuesday
1041,2015-03-18,06:00:00,0,12,Wednesday
1042,2015-03-18,07:00:00,44,12,Wednesday
1043,2015-03-18,08:00:00,32,12,Wednesday
1044,2015-03-18,09:00:00,44,12,Wednesday
1045,2015-03-18,10:00:00,106,12,Wednesday
1046,2015-03-18,11:00:00,83,12,Wednesday
1047,2015-03-18,12:00:00,62,12,Wednesday
1048,2015-03-18,13:00:00,93,12,Wednesday
1049,2015-03-18,14:00:00,173,12,Wednesday
1050,2015-03-18,15:00:00,97,12,Wednesday
1051,2015-03-18,16:00:00,84,12,Wednesday
1052,2015-03-18,17:00:00,84,12,Wednesday
1053,2015-03-18,18:00:00,93,12,Wednesday
1054,2015-03-18,19:00:00,77,12,Wednesday
1055,2015-03-18,20:00:00,134,12,Wednesday
1056,2015-03-18,21:00:00,198,12,Wednesday
1057,2015-03-19,06:00:00,6,12,Thursday
1058,2015-03-19,07:00:00,47,12,Thursday
1059,2015-03-19,08:00:00,37,12,Thursday
1060,2015-03-19,09:00:00,47,12,Thursday
1061,2015-03-19,10:00:00,70,12,Thursday
1062,2015-03-19,11:00:00,41,12,Thursday
1063,2015-03-19,12:00:00,49,12,Thursday
1064,2015-03-19,13:00:00,86,12,Thursday
1065,2015-03-19,14:00:00,75,12,Thursday
1066,2015-03-19,15:00:00,104,12,Thursday
1067,2015-03-19,16:00:00,58,12,Thursday
1068,2015-03-19,17:00:00,47,12,Thursday
1069,2015-03-19,18:00:00,74,12,Thursday
1070,2015-03-19,19:00:00,108,12,Thursday
1071,2015-03-19,20:00:00,194,12,Thursday
1072,2015-03-19,21:00:00,94,12,Thursday
1073,2015-03-20,06:00:00,3,12,Friday
1074,2015-03-20,07:00:00,39,12,Friday
1075,2015-03-20,08:00:00,43,12,Friday
1076,2015-03-20,09:00:00,64,12,Friday
1077,2015-03-20,10:00:00,87,12,Friday
1078,2015-03-20,11:00:00,41,12,Friday
1079,2015-03-20,12:00:00,38,12,Friday
1080,2015-03-20,13:00:00,46,12,Friday
1081,2015-03-20,14:00:00,128,12,Friday
1082,2015-03-20,15:00:00,151,12,Friday
1083,2015-03-20,16:00:00,49,12,Friday
1084,2015-03-20,17:00:00,49,12,Friday
1085,2015-03-20,18:00:00,54,12,Friday
1086,2015-03-20,19:00:00,84,12,Friday
1087,2015-03-20,20:00:00,101,12,Friday
1088,2015-03-20,21:00:00,124,12,Friday
1089,2015-03-21,06:00:00,6,12,Saturday
1090,2015-03-21,07:00:00,10,12,Saturday
1091,2015-03-21,08:00:00,28,12,Saturday
1092,2015-03-21,09:00:00,45,12,Saturday
1093,2015-03-21,10:00:00,81,12,Saturday
1094,2015-03-21,11:00:00,42,12,Saturday
1095,2015-03-21,12:00:00,56,12,Saturday
1096,2015-03-21,13:00:00,91,12,Saturday
1097,2015-03-21,14:00:00,127,12,Saturday
1098,2015-03-21,15:00:00,123,12,Saturday
1099,2015-03-21,16:00:00,72,12,Saturday
1100,2015-03-21,17:00:00,47,12,Saturday
1101,2015-03-21,18:00:00,86,12,Saturday
1102,2015-03-21,19:00:00,114,12,Saturday
1103,2015-03-21,20:00:00,127,12,Saturday
1104,2015-03-21,21:00:00,132,12,Saturday
1105,2015-03-22,07:00:00,29,12,Sunday
1106,2015-03-22,08:00:00,21,12,Sunday
1107,2015-03-22,09:00:00,38,12,Sunday
1108,2015-03-22,10:00:00,126,12,Sunday
1109,2015-03-22,11:00:00,71,12,Sunday
1110,2015-03-22,12:00:00,59,12,Sunday
1111,2015-03-22,13:00:00,69,12,Sunday
1112,2015-03-22,14:00:00,114,12,Sunday
1113,2015-03-22,15:00:00,103,12,Sunday
1114,2015-03-22,16:00:00,49,12,Sunday
1115,2015-03-22,17:00:00,33,12,Sunday
1116,2015-03-22,18:00:00,76,12,Sunday
1117,2015-03-22,19:00:00,100,12,Sunday
1118,2015-03-22,20:00:00,113,12,Sunday
1119,2015-03-22,21:00:00,191,12,Sunday
1120,2015-03-23,06:00:00,10,13,Monday
1121,2015-03-23,07:00:00,27,13,Monday
1122,2015-03-23,08:00:00,31,13,Monday
1123,2015-03-23,09:00:00,60,13,Monday
1124,2015-03-23,10:00:00,85,13,Monday
1125,2015-03-23,11:00:00,84,13,Monday
1126,2015-03-23,12:00:00,67,13,Monday
1127,2015-03-23,13:00:00,94,13,Monday
1128,2015-03-23,14:00:00,110,13,Monday
1129,2015-03-23,15:00:00,112,13,Monday
1130,2015-03-23,16:00:00,87,13,Monday
1131,2015-03-23,17:00:00,57,13,Monday
1132,2015-03-23,18:00:00,82,13,Monday
1133,2015-03-23,19:00:00,101,13,Monday
1134,2015-03-23,20:00:00,128,13,Monday
1135,2015-03-23,21:00:00,160,13,Monday
1136,2015-03-24,06:00:00,16,13,Tuesday
1137,2015-03-24,07:00:00,23,13,Tuesday
1138,2015-03-24,08:00:00,43,13,Tuesday
1139,2015-03-24,09:00:00,62,13,Tuesday
1140,2015-03-24,10:00:00,141,13,Tuesday
1141,2015-03-24,11:00:00,85,13,Tuesday
1142,2015-03-24,12:00:00,88,13,Tuesday
1143,2015-03-24,13:00:00,104,13,Tuesday
1144,2015-03-24,14:00:00,132,13,Tuesday
1145,2015-03-24,15:00:00,116,13,Tuesday
1146,2015-03-24,16:00:00,91,13,Tuesday
1147,2015-03-24,17:00:00,33,13,Tuesday
1148,2015-03-24,18:00:00,79,13,Tuesday
1149,2015-03-24,19:00:00,156,13,Tuesday
1150,2015-03-24,20:00:00,163,13,Tuesday
1151,2015-03-24,21:00:00,149,13,Tuesday
