Index,Date_x,Hour,PMIS - Total Customer Throughput (Unadjusted)_x,Week Number,Weekday,Date_y,PMIS - Total Customer Throughput (Unadjusted)_y,Date,PMIS - Total Customer Throughput (Unadjusted)
3465,,05:00:00,,43,Wednesday,2018-10-24,1.0,,
3466,,06:00:00,,43,Wednesday,2018-10-24,5.0,,
3467,,07:00:00,,43,Wednesday,,,2019-10-23,11.0
3468,,08:00:00,,43,Wednesday,,,2019-10-23,4.0
3469,2017-10-25,09:00:00,1.0,43,Wednesday,,,2019-10-23,4.0
3470,2017-10-25,10:00:00,2.0,43,Wednesday,2018-10-24,1.0,2019-10-23,2.0
3471,2017-10-25,11:00:00,1.0,43,Wednesday,2018-10-24,9.0,,
3472,,12:00:00,,43,Wednesday,2018-10-24,1.0,2019-10-23,6.0
3473,,14:00:00,,43,Wednesday,2018-10-24,5.0,2019-10-23,2.0
3474,,17:00:00,,43,Wednesday,2018-10-24,2.0,,
3475,,20:00:00,,43,Wednesday,,,2019-10-23,9.0
3476,,21:00:00,,43,Wednesday,2018-10-24,2.0,2019-10-23,3.0
3477,,05:00:00,,44,Friday,,,2019-11-01,1.0
3478,,07:00:00,,44,Friday,2018-11-02,4.0,2019-11-01,5.0
3479,,08:00:00,,44,Friday,2018-11-02,5.0,,
3480,,09:00:00,,44,Friday,2018-11-02,4.0,,
3481,,12:00:00,,44,Friday,2018-11-02,6.0,2019-11-01,4.0
3482,,13:00:00,,44,Friday,2018-11-02,2.0,2019-11-01,14.0
3483,,14:00:00,,44,Friday,,,2019-11-01,4.0
3484,2017-11-03,15:00:00,3.0,44,Friday,2018-11-02,2.0,2019-11-01,2.0
3485,,17:00:00,,44,Friday,,,2019-11-01,2.0
3486,,18:00:00,,44,Friday,,,2019-11-01,3.0
3487,,19:00:00,,44,Friday,,,2019-11-01,3.0
3488,,20:00:00,,44,Friday,,,2019-11-01,7.0
3489,,21:00:00,,44,Friday,2018-11-02,5.0,2019-11-01,1.0
3490,,05:00:00,,44,Monday,,,2019-10-28,1.0
3491,,06:00:00,,44,Monday,,,2019-10-28,1.0
3492,,07:00:00,,44,Monday,,,2019-10-28,5.0
3493,2017-10-30,08:00:00,2.0,44,Monday,2018-10-29,6.0,,
3494,,09:00:00,,44,Monday,2018-10-29,1.0,,
3495,,10:00:00,,44,Monday,2018-10-29,1.0,2019-10-28,8.0
3496,,11:00:00,,44,Monday,2018-10-29,2.0,,
3497,2017-10-30,13:00:00,2.0,44,Monday,,,2019-10-28,2.0
3498,,14:00:00,,44,Monday,,,2019-10-28,1.0
3499,2017-10-30,15:00:00,1.0,44,Monday,,,2019-10-28,10.0
3500,2017-10-30,16:00:00,1.0,44,Monday,,,2019-10-28,2.0
3501,,17:00:00,,44,Monday,,,2019-10-28,1.0
3502,2017-10-30,18:00:00,1.0,44,Monday,,,2019-10-28,6.0
3503,2017-10-30,20:00:00,1.0,44,Monday,,,2019-10-28,1.0
3504,2017-10-30,21:00:00,2.0,44,Monday,2018-10-29,2.0,,
3505,,05:00:00,,44,Saturday,2018-11-03,2.0,2019-11-02,5.0
3506,,06:00:00,,44,Saturday,,,2019-11-02,2.0
3507,,07:00:00,,44,Saturday,2018-11-03,1.0,2019-11-02,4.0
3508,,08:00:00,,44,Saturday,2018-11-03,4.0,,
3509,,09:00:00,,44,Saturday,,,2019-11-02,4.0
3510,,11:00:00,,44,Saturday,,,2019-11-02,2.0
3511,,12:00:00,,44,Saturday,,,2019-11-02,1.0
3512,,13:00:00,,44,Saturday,,,2019-11-02,4.0
3513,,14:00:00,,44,Saturday,,,2019-11-02,7.0
3514,,15:00:00,,44,Saturday,2018-11-03,2.0,2019-11-02,3.0
3515,2017-11-04,17:00:00,3.0,44,Saturday,,,,
3516,,18:00:00,,44,Saturday,2018-11-03,1.0,2019-11-02,7.0
3517,2017-11-04,20:00:00,3.0,44,Saturday,,,,
3518,,21:00:00,,44,Saturday,2018-11-03,2.0,2019-11-02,3.0
3519,,05:00:00,,44,Sunday,,,2019-11-03,1.0
3520,,07:00:00,,44,Sunday,2018-11-04,1.0,,
3521,,08:00:00,,44,Sunday,2018-11-04,1.0,2019-11-03,4.0
3522,,09:00:00,,44,Sunday,2018-11-04,7.0,,
3523,,11:00:00,,44,Sunday,2018-11-04,5.0,2019-11-03,8.0
3524,,13:00:00,,44,Sunday,2018-11-04,2.0,2019-11-03,2.0
3525,,14:00:00,,44,Sunday,2018-11-04,2.0,2019-11-03,10.0
3526,,15:00:00,,44,Sunday,2018-11-04,2.0,2019-11-03,1.0
3527,,17:00:00,,44,Sunday,2018-11-04,1.0,2019-11-03,2.0
3528,,20:00:00,,44,Sunday,2018-11-04,6.0,2019-11-03,2.0
3529,,21:00:00,,44,Sunday,2018-11-04,6.0,,
3530,,06:00:00,,44,Thursday,2018-11-01,2.0,,
3531,,07:00:00,,44,Thursday,2018-11-01,1.0,2019-10-31,3.0
3532,,08:00:00,,44,Thursday,2018-11-01,3.0,2019-10-31,1.0
3533,,09:00:00,,44,Thursday,2018-11-01,3.0,2019-10-31,1.0
3534,,10:00:00,,44,Thursday,,,2019-10-31,1.0
3535,2017-11-02,11:00:00,1.0,44,Thursday,2018-11-01,9.0,2019-10-31,9.0
3536,,13:00:00,,44,Thursday,2018-11-01,2.0,,
3537,,15:00:00,,44,Thursday,2018-11-01,2.0,2019-10-31,5.0
3538,,16:00:00,,44,Thursday,2018-11-01,9.0,2019-10-31,2.0
3539,,17:00:00,,44,Thursday,2018-11-01,1.0,2019-10-31,2.0
3540,2017-11-02,18:00:00,1.0,44,Thursday,,,,
3541,2017-11-02,21:00:00,2.0,44,Thursday,,,,
3542,,06:00:00,,44,Tuesday,2018-10-30,1.0,2019-10-29,1.0
3543,,07:00:00,,44,Tuesday,2018-10-30,2.0,2019-10-29,3.0
3544,2017-10-31,08:00:00,3.0,44,Tuesday,2018-10-30,2.0,2019-10-29,2.0
3545,,09:00:00,,44,Tuesday,,,2019-10-29,1.0
3546,,11:00:00,,44,Tuesday,,,2019-10-29,3.0
3547,,12:00:00,,44,Tuesday,,,2019-10-29,3.0
3548,,13:00:00,,44,Tuesday,,,2019-10-29,1.0
3549,,14:00:00,,44,Tuesday,2018-10-30,4.0,2019-10-29,4.0
3550,2017-10-31,15:00:00,1.0,44,Tuesday,2018-10-30,6.0,2019-10-29,5.0
3551,,17:00:00,,44,Tuesday,,,2019-10-29,4.0
3552,,18:00:00,,44,Tuesday,2018-10-30,2.0,,
3553,,20:00:00,,44,Tuesday,,,2019-10-29,3.0
3554,2017-10-31,21:00:00,12.0,44,Tuesday,2018-10-30,2.0,2019-10-29,6.0
3555,,07:00:00,,44,Wednesday,2018-10-31,4.0,,
3556,,08:00:00,,44,Wednesday,2018-10-31,1.0,,
3557,,10:00:00,,44,Wednesday,,,2019-10-30,8.0
3558,,12:00:00,,44,Wednesday,,,2019-10-30,1.0
3559,,13:00:00,,44,Wednesday,2018-10-31,1.0,,
3560,2017-11-01,15:00:00,1.0,44,Wednesday,,,,
3561,,16:00:00,,44,Wednesday,,,2019-10-30,2.0
3562,2017-11-01,17:00:00,2.0,44,Wednesday,,,,
3563,2017-11-01,18:00:00,5.0,44,Wednesday,2018-10-31,2.0,2019-10-30,1.0
3564,2017-11-01,21:00:00,9.0,44,Wednesday,2018-10-31,3.0,2019-10-30,1.0
3565,,06:00:00,,45,Friday,2018-11-09,4.0,2019-11-08,6.0
3566,2017-11-10,07:00:00,2.0,45,Friday,2018-11-09,4.0,2019-11-08,2.0
3567,,08:00:00,,45,Friday,2018-11-09,3.0,,
3568,,09:00:00,,45,Friday,2018-11-09,2.0,2019-11-08,5.0
3569,,10:00:00,,45,Friday,2018-11-09,5.0,2019-11-08,4.0
3570,2017-11-10,11:00:00,7.0,45,Friday,2018-11-09,2.0,,
3571,,12:00:00,,45,Friday,2018-11-09,1.0,2019-11-08,4.0
3572,,13:00:00,,45,Friday,2018-11-09,6.0,2019-11-08,7.0
3573,2017-11-10,14:00:00,4.0,45,Friday,2018-11-09,5.0,2019-11-08,4.0
3574,,15:00:00,,45,Friday,,,2019-11-08,1.0
3575,,16:00:00,,45,Friday,,,2019-11-08,5.0
3576,,17:00:00,,45,Friday,2018-11-09,1.0,2019-11-08,1.0
3577,,19:00:00,,45,Friday,,,2019-11-08,2.0
3578,,21:00:00,,45,Friday,,,2019-11-08,1.0
3579,,07:00:00,,45,Monday,2018-11-05,4.0,2019-11-04,2.0
3580,,08:00:00,,45,Monday,,,2019-11-04,3.0
3581,,09:00:00,,45,Monday,2018-11-05,6.0,,
3582,2017-11-06,10:00:00,4.0,45,Monday,,,2019-11-04,1.0
3583,2017-11-06,11:00:00,1.0,45,Monday,,,2019-11-04,1.0
3584,,12:00:00,,45,Monday,2018-11-05,3.0,2019-11-04,3.0
3585,2017-11-06,13:00:00,1.0,45,Monday,2018-11-05,2.0,,
3586,2017-11-06,14:00:00,1.0,45,Monday,2018-11-05,1.0,2019-11-04,3.0
3587,2017-11-06,15:00:00,1.0,45,Monday,2018-11-05,1.0,2019-11-04,5.0
3588,,16:00:00,,45,Monday,2018-11-05,2.0,2019-11-04,2.0
3589,,19:00:00,,45,Monday,2018-11-05,2.0,2019-11-04,4.0
3590,2017-11-06,20:00:00,1.0,45,Monday,2018-11-05,2.0,2019-11-04,4.0
3591,,21:00:00,,45,Monday,2018-11-05,6.0,,
3592,,07:00:00,,45,Saturday,2018-11-10,3.0,2019-11-09,2.0
3593,,09:00:00,,45,Saturday,2018-11-10,3.0,2019-11-09,1.0
3594,2017-11-11,11:00:00,3.0,45,Saturday,2018-11-10,1.0,,
3595,,12:00:00,,45,Saturday,2018-11-10,1.0,,
3596,,13:00:00,,45,Saturday,2018-11-10,1.0,2019-11-09,2.0
3597,2017-11-11,14:00:00,3.0,45,Saturday,2018-11-10,3.0,,
3598,,15:00:00,,45,Saturday,2018-11-10,2.0,2019-11-09,4.0
3599,,17:00:00,,45,Saturday,,,2019-11-09,7.0
3600,,20:00:00,,45,Saturday,2018-11-10,2.0,2019-11-09,4.0
3601,2017-11-11,21:00:00,5.0,45,Saturday,,,,
3602,,07:00:00,,45,Sunday,,,2019-11-10,3.0
3603,,08:00:00,,45,Sunday,,,2019-11-10,8.0
3604,,09:00:00,,45,Sunday,,,2019-11-10,7.0
3605,2017-11-12,10:00:00,1.0,45,Sunday,2018-11-11,5.0,,
3606,2017-11-12,11:00:00,3.0,45,Sunday,,,2019-11-10,1.0
3607,,12:00:00,,45,Sunday,,,2019-11-10,2.0
3608,,13:00:00,,45,Sunday,,,2019-11-10,4.0
3609,,14:00:00,,45,Sunday,2018-11-11,2.0,2019-11-10,4.0
3610,2017-11-12,15:00:00,3.0,45,Sunday,2018-11-11,2.0,2019-11-10,1.0
3611,,16:00:00,,45,Sunday,2018-11-11,4.0,,
3612,2017-11-12,17:00:00,1.0,45,Sunday,2018-11-11,3.0,,
3613,,18:00:00,,45,Sunday,,,2019-11-10,1.0
3614,,20:00:00,,45,Sunday,2018-11-11,2.0,2019-11-10,1.0
3615,,21:00:00,,45,Sunday,2018-11-11,4.0,2019-11-10,2.0
3616,,06:00:00,,45,Thursday,2018-11-08,5.0,,
3617,,07:00:00,,45,Thursday,2018-11-08,1.0,2019-11-07,1.0
3618,,08:00:00,,45,Thursday,2018-11-08,1.0,2019-11-07,1.0
3619,,09:00:00,,45,Thursday,2018-11-08,3.0,2019-11-07,11.0
3620,,10:00:00,,45,Thursday,2018-11-08,1.0,2019-11-07,3.0
3621,2017-11-09,12:00:00,1.0,45,Thursday,2018-11-08,3.0,2019-11-07,10.0
3622,,13:00:00,,45,Thursday,2018-11-08,3.0,2019-11-07,2.0
3623,,14:00:00,,45,Thursday,,,2019-11-07,5.0
3624,,15:00:00,,45,Thursday,,,2019-11-07,4.0
3625,,16:00:00,,45,Thursday,,,2019-11-07,2.0
3626,2017-11-09,17:00:00,2.0,45,Thursday,2018-11-08,3.0,,
3627,,19:00:00,,45,Thursday,2018-11-08,2.0,2019-11-07,2.0
3628,,21:00:00,,45,Thursday,2018-11-08,1.0,,
3629,2017-11-07,06:00:00,1.0,45,Tuesday,,,,
3630,,07:00:00,,45,Tuesday,2018-11-06,2.0,2019-11-05,2.0
3631,,08:00:00,,45,Tuesday,,,2019-11-05,1.0
3632,,09:00:00,,45,Tuesday,2018-11-06,3.0,2019-11-05,1.0
3633,2017-11-07,11:00:00,1.0,45,Tuesday,,,,
3634,,12:00:00,,45,Tuesday,2018-11-06,1.0,,
3635,,13:00:00,,45,Tuesday,2018-11-06,2.0,2019-11-05,5.0
3636,,14:00:00,,45,Tuesday,,,2019-11-05,6.0
3637,2017-11-07,15:00:00,2.0,45,Tuesday,,,2019-11-05,10.0
3638,,16:00:00,,45,Tuesday,,,2019-11-05,5.0
3639,,17:00:00,,45,Tuesday,2018-11-06,1.0,2019-11-05,3.0
3640,,18:00:00,,45,Tuesday,2018-11-06,5.0,2019-11-05,3.0
3641,,21:00:00,,45,Tuesday,2018-11-06,3.0,,
3642,,06:00:00,,45,Wednesday,,,2019-11-06,2.0
3643,,07:00:00,,45,Wednesday,,,2019-11-06,5.0
3644,,08:00:00,,45,Wednesday,,,2019-11-06,2.0
3645,2017-11-08,09:00:00,3.0,45,Wednesday,,,2019-11-06,8.0
3646,2017-11-08,10:00:00,1.0,45,Wednesday,2018-11-07,4.0,2019-11-06,9.0
3647,2017-11-08,11:00:00,2.0,45,Wednesday,,,,
3648,,12:00:00,,45,Wednesday,2018-11-07,1.0,,
3649,2017-11-08,13:00:00,2.0,45,Wednesday,2018-11-07,2.0,2019-11-06,3.0
3650,,14:00:00,,45,Wednesday,,,2019-11-06,5.0
3651,2017-11-08,16:00:00,5.0,45,Wednesday,,,2019-11-06,3.0
3652,,18:00:00,,45,Wednesday,,,2019-11-06,1.0
3653,2017-11-08,19:00:00,1.0,45,Wednesday,,,,
3654,,20:00:00,,45,Wednesday,2018-11-07,3.0,2019-11-06,10.0
3655,,21:00:00,,45,Wednesday,2018-11-07,2.0,2019-11-06,1.0
3656,,06:00:00,,46,Friday,2018-11-16,3.0,,
3657,2017-11-17,07:00:00,3.0,46,Friday,2018-11-16,2.0,2019-11-15,3.0
3658,,08:00:00,,46,Friday,2018-11-16,7.0,2019-11-15,8.0
3659,2017-11-17,10:00:00,3.0,46,Friday,2018-11-16,4.0,2019-11-15,3.0
3660,,11:00:00,,46,Friday,2018-11-16,8.0,2019-11-15,1.0
3661,2017-11-17,12:00:00,1.0,46,Friday,2018-11-16,11.0,2019-11-15,3.0
3662,2017-11-17,13:00:00,2.0,46,Friday,,,,
3663,,14:00:00,,46,Friday,,,2019-11-15,3.0
3664,,15:00:00,,46,Friday,2018-11-16,5.0,,
3665,,16:00:00,,46,Friday,2018-11-16,3.0,,
3666,,17:00:00,,46,Friday,2018-11-16,1.0,,
3667,,18:00:00,,46,Friday,,,2019-11-15,5.0
3668,,19:00:00,,46,Friday,,,2019-11-15,3.0
3669,2017-11-17,20:00:00,1.0,46,Friday,,,,
3670,,21:00:00,,46,Friday,2018-11-16,18.0,2019-11-15,4.0
3671,,06:00:00,,46,Monday,,,2019-11-11,1.0
3672,,07:00:00,,46,Monday,,,2019-11-11,3.0
3673,,08:00:00,,46,Monday,,,2019-11-11,2.0
3674,,09:00:00,,46,Monday,,,2019-11-11,2.0
3675,,10:00:00,,46,Monday,2018-11-12,2.0,2019-11-11,6.0
3676,,11:00:00,,46,Monday,2018-11-12,2.0,,
3677,2017-11-13,12:00:00,4.0,46,Monday,,,2019-11-11,2.0
3678,2017-11-13,13:00:00,1.0,46,Monday,,,,
3679,2017-11-13,14:00:00,1.0,46,Monday,2018-11-12,4.0,2019-11-11,1.0
3680,,15:00:00,,46,Monday,,,2019-11-11,1.0
3681,2017-11-13,16:00:00,2.0,46,Monday,2018-11-12,1.0,2019-11-11,4.0
3682,2017-11-13,17:00:00,1.0,46,Monday,2018-11-12,6.0,,
3683,,20:00:00,,46,Monday,,,2019-11-11,1.0
3684,,21:00:00,,46,Monday,2018-11-12,1.0,2019-11-11,2.0
3685,,05:00:00,,46,Saturday,2018-11-17,1.0,,
3686,,06:00:00,,46,Saturday,2018-11-17,1.0,,
3687,,07:00:00,,46,Saturday,2018-11-17,14.0,2019-11-16,1.0
3688,,08:00:00,,46,Saturday,2018-11-17,4.0,,
3689,2017-11-18,09:00:00,1.0,46,Saturday,2018-11-17,6.0,2019-11-16,4.0
3690,2017-11-18,10:00:00,7.0,46,Saturday,2018-11-17,2.0,2019-11-16,3.0
3691,,11:00:00,,46,Saturday,2018-11-17,3.0,,
3692,2017-11-18,13:00:00,6.0,46,Saturday,2018-11-17,3.0,,
3693,2017-11-18,14:00:00,5.0,46,Saturday,,,,
3694,2017-11-18,15:00:00,4.0,46,Saturday,,,2019-11-16,2.0
3695,2017-11-18,16:00:00,1.0,46,Saturday,2018-11-17,4.0,,
3696,,17:00:00,,46,Saturday,2018-11-17,2.0,2019-11-16,1.0
3697,,19:00:00,,46,Saturday,2018-11-17,4.0,,
3698,,20:00:00,,46,Saturday,2018-11-17,7.0,,
3699,,21:00:00,,46,Saturday,,,2019-11-16,3.0
3700,2017-11-19,05:00:00,1.0,46,Sunday,,,,
3701,,07:00:00,,46,Sunday,2018-11-18,6.0,,
3702,,09:00:00,,46,Sunday,2018-11-18,6.0,,
3703,,10:00:00,,46,Sunday,2018-11-18,1.0,2019-11-17,5.0
3704,2017-11-19,11:00:00,4.0,46,Sunday,,,2019-11-17,2.0
3705,,12:00:00,,46,Sunday,2018-11-18,3.0,,
3706,2017-11-19,13:00:00,1.0,46,Sunday,2018-11-18,2.0,,
3707,,14:00:00,,46,Sunday,2018-11-18,1.0,2019-11-17,7.0
3708,2017-11-19,15:00:00,6.0,46,Sunday,,,2019-11-17,2.0
3709,,16:00:00,,46,Sunday,2018-11-18,2.0,2019-11-17,2.0
3710,2017-11-19,17:00:00,4.0,46,Sunday,,,,
3711,,18:00:00,,46,Sunday,2018-11-18,2.0,,
3712,,19:00:00,,46,Sunday,2018-11-18,1.0,,
3713,2017-11-19,20:00:00,1.0,46,Sunday,2018-11-18,3.0,,
3714,,21:00:00,,46,Sunday,2018-11-18,2.0,2019-11-17,2.0
3715,,05:00:00,,46,Thursday,2018-11-15,1.0,,
3716,,06:00:00,,46,Thursday,2018-11-15,3.0,2019-11-14,1.0
3717,,07:00:00,,46,Thursday,2018-11-15,2.0,2019-11-14,4.0
3718,,09:00:00,,46,Thursday,2018-11-15,6.0,2019-11-14,3.0
3719,,10:00:00,,46,Thursday,,,2019-11-14,3.0
3720,2017-11-16,11:00:00,1.0,46,Thursday,,,,
3721,,12:00:00,,46,Thursday,2018-11-15,2.0,2019-11-14,3.0
3722,2017-11-16,14:00:00,2.0,46,Thursday,2018-11-15,6.0,2019-11-14,10.0
3723,,15:00:00,,46,Thursday,2018-11-15,3.0,2019-11-14,1.0
3724,,16:00:00,,46,Thursday,2018-11-15,4.0,2019-11-14,5.0
3725,2017-11-16,17:00:00,2.0,46,Thursday,2018-11-15,4.0,2019-11-14,6.0
3726,,18:00:00,,46,Thursday,,,2019-11-14,1.0
3727,,21:00:00,,46,Thursday,2018-11-15,6.0,2019-11-14,2.0
3728,,05:00:00,,46,Tuesday,2018-11-13,1.0,,
3729,,07:00:00,,46,Tuesday,2018-11-13,2.0,2019-11-12,5.0
3730,,08:00:00,,46,Tuesday,,,2019-11-12,4.0
3731,,09:00:00,,46,Tuesday,2018-11-13,3.0,2019-11-12,4.0
3732,,10:00:00,,46,Tuesday,2018-11-13,2.0,,
3733,2017-11-14,11:00:00,3.0,46,Tuesday,2018-11-13,1.0,2019-11-12,6.0
3734,,12:00:00,,46,Tuesday,2018-11-13,3.0,,
3735,,13:00:00,,46,Tuesday,,,2019-11-12,2.0
3736,2017-11-14,14:00:00,2.0,46,Tuesday,2018-11-13,3.0,2019-11-12,2.0
3737,2017-11-14,15:00:00,1.0,46,Tuesday,,,2019-11-12,1.0
3738,2017-11-14,17:00:00,7.0,46,Tuesday,,,2019-11-12,1.0
3739,2017-11-14,19:00:00,1.0,46,Tuesday,2018-11-13,1.0,,
3740,,20:00:00,,46,Tuesday,2018-11-13,6.0,,
3741,,21:00:00,,46,Tuesday,,,2019-11-12,8.0
3742,,05:00:00,,46,Wednesday,2018-11-14,1.0,2019-11-13,1.0
3743,,07:00:00,,46,Wednesday,2018-11-14,3.0,2019-11-13,2.0
3744,2017-11-15,08:00:00,2.0,46,Wednesday,,,2019-11-13,4.0
3745,,09:00:00,,46,Wednesday,2018-11-14,10.0,,
3746,,10:00:00,,46,Wednesday,2018-11-14,1.0,,
3747,2017-11-15,11:00:00,6.0,46,Wednesday,2018-11-14,1.0,2019-11-13,1.0
3748,,12:00:00,,46,Wednesday,2018-11-14,2.0,2019-11-13,6.0
3749,2017-11-15,13:00:00,1.0,46,Wednesday,2018-11-14,1.0,2019-11-13,4.0
3750,2017-11-15,15:00:00,3.0,46,Wednesday,2018-11-14,6.0,2019-11-13,1.0
3751,,16:00:00,,46,Wednesday,2018-11-14,4.0,,
3752,,17:00:00,,46,Wednesday,2018-11-14,3.0,2019-11-13,1.0
3753,,18:00:00,,46,Wednesday,2018-11-14,2.0,2019-11-13,2.0
3754,,19:00:00,,46,Wednesday,,,2019-11-13,2.0
3755,2017-11-15,20:00:00,4.0,46,Wednesday,2018-11-14,2.0,2019-11-13,6.0
3756,,21:00:00,,46,Wednesday,2018-11-14,2.0,2019-11-13,1.0
3757,,07:00:00,,47,Friday,,,2019-11-22,8.0
3758,2017-11-24,08:00:00,5.0,47,Friday,2018-11-23,2.0,2019-11-22,5.0
3759,,09:00:00,,47,Friday,2018-11-23,4.0,,
3760,,10:00:00,,47,Friday,2018-11-23,2.0,2019-11-22,7.0
3761,,11:00:00,,47,Friday,,,2019-11-22,9.0
3762,,12:00:00,,47,Friday,2018-11-23,8.0,,
3763,,14:00:00,,47,Friday,2018-11-23,18.0,2019-11-22,12.0
3764,2017-11-24,15:00:00,7.0,47,Friday,2018-11-23,1.0,2019-11-22,3.0
3765,,16:00:00,,47,Friday,2018-11-23,3.0,2019-11-22,4.0
3766,2017-11-24,17:00:00,5.0,47,Friday,,,2019-11-22,2.0
3767,2017-11-24,18:00:00,2.0,47,Friday,,,,
3768,,20:00:00,,47,Friday,2018-11-23,1.0,,
3769,2017-11-24,21:00:00,2.0,47,Friday,,,,
3770,2017-11-20,05:00:00,2.0,47,Monday,,,,
3771,,06:00:00,,47,Monday,2018-11-19,2.0,2019-11-18,1.0
3772,,07:00:00,,47,Monday,2018-11-19,5.0,,
3773,,08:00:00,,47,Monday,2018-11-19,7.0,,
3774,,09:00:00,,47,Monday,2018-11-19,7.0,2019-11-18,1.0
3775,,10:00:00,,47,Monday,2018-11-19,3.0,,
3776,2017-11-20,11:00:00,1.0,47,Monday,2018-11-19,2.0,2019-11-18,6.0
3777,,12:00:00,,47,Monday,2018-11-19,3.0,,
3778,,14:00:00,,47,Monday,,,2019-11-18,4.0
3779,2017-11-20,15:00:00,2.0,47,Monday,,,,
3780,,16:00:00,,47,Monday,2018-11-19,1.0,2019-11-18,2.0
3781,,17:00:00,,47,Monday,,,2019-11-18,2.0
3782,,18:00:00,,47,Monday,,,2019-11-18,2.0
3783,,20:00:00,,47,Monday,,,2019-11-18,3.0
3784,,05:00:00,,47,Saturday,,,2019-11-23,2.0
3785,,07:00:00,,47,Saturday,,,2019-11-23,19.0
3786,,08:00:00,,47,Saturday,2018-11-24,4.0,2019-11-23,10.0
3787,,09:00:00,,47,Saturday,2018-11-24,3.0,2019-11-23,11.0
3788,,10:00:00,,47,Saturday,2018-11-24,6.0,,
3789,,11:00:00,,47,Saturday,,,2019-11-23,3.0
3790,,12:00:00,,47,Saturday,2018-11-24,4.0,2019-11-23,4.0
3791,,13:00:00,,47,Saturday,2018-11-24,3.0,,
3792,,14:00:00,,47,Saturday,2018-11-24,11.0,2019-11-23,2.0
3793,2017-11-25,15:00:00,1.0,47,Saturday,2018-11-24,10.0,2019-11-23,1.0
3794,2017-11-25,16:00:00,1.0,47,Saturday,2018-11-24,3.0,2019-11-23,5.0
3795,,18:00:00,,47,Saturday,,,2019-11-23,4.0
3796,,19:00:00,,47,Saturday,2018-11-24,4.0,,
3797,2017-11-25,20:00:00,3.0,47,Saturday,2018-11-24,2.0,2019-11-23,7.0
3798,2017-11-25,21:00:00,10.0,47,Saturday,,,,
3799,,07:00:00,,47,Sunday,2018-11-25,5.0,2019-11-24,7.0
3800,2017-11-26,09:00:00,3.0,47,Sunday,2018-11-25,2.0,2019-11-24,9.0
3801,2017-11-26,10:00:00,1.0,47,Sunday,2018-11-25,2.0,,
3802,,11:00:00,,47,Sunday,2018-11-25,7.0,2019-11-24,13.0
3803,2017-11-26,12:00:00,9.0,47,Sunday,2018-11-25,2.0,2019-11-24,10.0
3804,2017-11-26,13:00:00,1.0,47,Sunday,2018-11-25,9.0,2019-11-24,5.0
3805,,14:00:00,,47,Sunday,2018-11-25,6.0,,
3806,,15:00:00,,47,Sunday,,,2019-11-24,11.0
3807,,16:00:00,,47,Sunday,2018-11-25,2.0,2019-11-24,1.0
3808,,17:00:00,,47,Sunday,2018-11-25,2.0,2019-11-24,4.0
3809,,20:00:00,,47,Sunday,2018-11-25,2.0,2019-11-24,15.0
3810,,21:00:00,,47,Sunday,2018-11-25,4.0,2019-11-24,5.0
3811,,06:00:00,,47,Thursday,,,2019-11-21,4.0
3812,,07:00:00,,47,Thursday,2018-11-22,4.0,2019-11-21,4.0
3813,,08:00:00,,47,Thursday,,,2019-11-21,8.0
3814,,09:00:00,,47,Thursday,2018-11-22,2.0,,
3815,2017-11-23,10:00:00,1.0,47,Thursday,,,2019-11-21,4.0
3816,,12:00:00,,47,Thursday,2018-11-22,1.0,,
3817,,14:00:00,,47,Thursday,2018-11-22,4.0,2019-11-21,9.0
3818,,15:00:00,,47,Thursday,2018-11-22,1.0,2019-11-21,1.0
3819,,16:00:00,,47,Thursday,2018-11-22,2.0,,
3820,2017-11-23,17:00:00,5.0,47,Thursday,,,2019-11-21,5.0
3821,,20:00:00,,47,Thursday,,,2019-11-21,4.0
3822,2017-11-23,21:00:00,4.0,47,Thursday,,,2019-11-21,2.0
3823,,05:00:00,,47,Tuesday,2018-11-20,1.0,,
3824,,06:00:00,,47,Tuesday,2018-11-20,2.0,,
3825,,07:00:00,,47,Tuesday,,,2019-11-19,4.0
3826,,08:00:00,,47,Tuesday,2018-11-20,4.0,2019-11-19,2.0
3827,2017-11-21,09:00:00,2.0,47,Tuesday,2018-11-20,7.0,2019-11-19,4.0
3828,,10:00:00,,47,Tuesday,2018-11-20,3.0,2019-11-19,6.0
3829,,11:00:00,,47,Tuesday,2018-11-20,2.0,2019-11-19,3.0
3830,2017-11-21,12:00:00,2.0,47,Tuesday,2018-11-20,5.0,2019-11-19,2.0
3831,,13:00:00,,47,Tuesday,,,2019-11-19,5.0
3832,,14:00:00,,47,Tuesday,2018-11-20,8.0,2019-11-19,2.0
3833,2017-11-21,15:00:00,4.0,47,Tuesday,2018-11-20,2.0,2019-11-19,2.0
3834,,17:00:00,,47,Tuesday,2018-11-20,4.0,,
3835,2017-11-21,20:00:00,1.0,47,Tuesday,2018-11-20,2.0,2019-11-19,1.0
3836,,21:00:00,,47,Tuesday,,,2019-11-19,1.0
3837,,05:00:00,,47,Wednesday,2018-11-21,4.0,2019-11-20,3.0
3838,,06:00:00,,47,Wednesday,2018-11-21,4.0,,
3839,2017-11-22,07:00:00,3.0,47,Wednesday,2018-11-21,14.0,2019-11-20,6.0
3840,,08:00:00,,47,Wednesday,2018-11-21,4.0,,
3841,2017-11-22,09:00:00,2.0,47,Wednesday,2018-11-21,6.0,2019-11-20,2.0
